filename,problem
AlexandrLopoukhov_GiveTheBall.csv,less than 48 rows
AlfrescoTestAutomation_alfresco-desktopsync.csv,pre-1970 dates
AliJabar_l2switch.csv,less than 48 rows
AliOC_blog.csv,less than 48 rows
AllThing_summingbird.csv,less than 48 rows
Alleks12_WBS.csv,less than 48 rows
AllianceAOSP_android_tools_base.csv,less than 48 rows
Almamu_pokeruby_nuzlocke.csv,less than 48 rows
AmazingTrans_RNStarterKit.csv,less than 48 rows
AndBicScadMedia_wet-boew-drupal.csv,less than 48 rows
Andrea11_Known.csv,less than 48 rows
AndreasHeger_cgat.csv,zero rows
Andrew8305_database-as-a-service.csv,less than 48 rows
AndyScott_metals.csv,less than 48 rows
AnnaLut_abs3.csv,pre-1970 dates
AnneNH_website.csv,less than 48 rows
AntVis_g2.csv,less than 48 rows
AntonBaluev_ert.csv,pre-1970 dates
Application-Operations_azure-docs.zh-cn.csv,less than 48 rows
AprilRobotics_apriltag.csv,less than 48 rows
Arakmar_Rekonq.csv,less than 48 rows
ArchiveTeam_glowing-computing-machine.csv,less than 48 rows
ArkEcosystem_ark-desktop.csv,less than 48 rows
ArkansasLights_vixen.csv,less than 48 rows
Arnavion_typescript-codeplex.csv,less than 48 rows
AsaEE_ESP-rSource.csv,less than 48 rows
AshFurrow_metaphysics.csv,less than 48 rows
Ashwani001_yournextrepresentative.csv,less than 48 rows
Ashwini7_platformsh-cli.csv,less than 48 rows
Assimilator_open-lmis.csv,less than 48 rows
AstridLiu_seek-style-guide.csv,less than 48 rows
AthmanZiri_rapidpro.csv,less than 48 rows
AtiaZ_integration.csv,less than 48 rows
Attendize_attendize.csv,less than 48 rows
Axure_Nemo.jl.csv,less than 48 rows
Azure_acs-engine.csv,less than 48 rows
Azure_azure-iot-sdks.csv,less than 48 rows
Azure_azure-sdk-tools.csv,less than 48 rows
BarbaraV_pymor.csv,less than 48 rows
BartekJan_ign-math.csv,less than 48 rows
BarzaH_watcher.csv,less than 48 rows
BecCooney_chrome-uploader.csv,less than 48 rows
Behcet_aerospike-client-nodejs.csv,post-2020 dates
BenHeubl_gooddata-js.csv,less than 48 rows
Bhattiasif_triqs.csv,less than 48 rows
BigchainDB_bigchaindb.csv,less than 48 rows
BitcoinFactsWiki_english.csv,zero rows
Bitergia_apache-cloudstack-dashboard.csv,less than 48 rows
Bluerise_openbsd.csv,less than 48 rows
BootcampHTML5_startup.csv,less than 48 rows
Bran-Stark_rDSN.csv,less than 48 rows
BrandwatchLtd_axiom.csv,less than 48 rows
BrendaManrique_OTM2.csv,less than 48 rows
Bukkit_CraftBukkit.csv,less than 48 rows
BuloZB_DBM.csv,less than 48 rows
CASTHighlight_hollow.csv,less than 48 rows
CCI-MOC_GUI.csv,less than 48 rows
CCPPETMR_SIRF.csv,less than 48 rows
COEJKnight_five.csv,less than 48 rows
COEJKnight_one.csv,less than 48 rows
COEJKnight_two.csv,less than 48 rows
COOLak_Parsoid.csv,less than 48 rows
CVSz_clipbucket.csv,less than 48 rows
CalSol_Infra.csv,less than 48 rows
CaliOpen_CaliOpen.csv,less than 48 rows
CameraKit_camerakit-android.csv,less than 48 rows
Camplayer_OpenMOC.csv,less than 48 rows
CandyRoms_device_generic_emulatorx86.csv,less than 48 rows
Cbrdiv_Optware.csv,less than 48 rows
CenturyLinkCloud_MDW.csv,less than 48 rows
ChimeraTK_AD16.csv,less than 48 rows
Circul8_starter-theme.csv,less than 48 rows
ClouDev_CloudBot.csv,less than 48 rows
Cloudxtreme_LinOTP.csv,less than 48 rows
ClusterHQ_flocker.csv,less than 48 rows
Code-hound_ES.csv,less than 48 rows
CodeClub_scratch-curriculum.csv,less than 48 rows
ColdrickSotK_definitions.csv,less than 48 rows
Connexions_cnx-deploy.csv,less than 48 rows
Connexions_cte.csv,less than 48 rows
Contra_rack.csv,less than 48 rows
Coveo_Search-UI.csv,post-2020 dates
CruGlobal_missionhub.csv,less than 48 rows
CruGlobal_mpdx.csv,less than 48 rows
CyanogenMod_android_device_hp_tenderloin.csv,less than 48 rows
CyanogenMod_android_device_htc_endeavoru.csv,less than 48 rows
CyanogenMod_android_device_semc_msm7x30-common.csv,less than 48 rows
CyanogenMod_android_device_xiaomi_cancro.csv,less than 48 rows
CyanogenMod_android_device_zuk_ham.csv,less than 48 rows
CyanogenMod_android_frameworks_opt_telephony-msim.csv,less than 48 rows
CyanogenMod_android_hardware_ti_omap4xxx.csv,less than 48 rows
Cyberdyne-Communications_platform-public-distributions.csv,less than 48 rows
DHIS2_dhis2-android-capture-app.csv,less than 48 rows
DJR-FP_FullProxy_v1.csv,less than 48 rows
DOCGroup_ACE_TAO.csv,pre-1970 dates
DRMF_vagrant.csv,less than 48 rows
Daazs_PyOT.csv,less than 48 rows
DarumasLegs_framework.csv,less than 48 rows
DataONEorg_d1_client_onedrive.csv,pre-1970 dates
DemocracyOS_app.csv,less than 48 rows
Devbootcamp_phase-0-tracks.csv,zero rows
Devbootcamp_phase_0_unit_1.csv,zero rows
Dgroke_Testprojekt.csv,less than 48 rows
DhanasekarT_Gooru-Web.csv,less than 48 rows
Didimension_123.csv,less than 48 rows
DiffBlue-benchmarks_graphql-java.csv,less than 48 rows
Differential_accounts-entry.csv,less than 48 rows
DigiThinkIT_stem.csv,less than 48 rows
Dilshani_platform.csv,less than 48 rows
DrRayWang_Chef-Base.csv,less than 48 rows
Dronecode_DronecodeSDK.csv,less than 48 rows
Duckbox-Developers_cdk.csv,less than 48 rows
DuncanGarrettBWG_Ascent.csv,less than 48 rows
E3SM-Project_fates.csv,less than 48 rows
EBI-IntAct_intact.csv,less than 48 rows
EOSIO_eos.csv,less than 48 rows
ESRF-BCU_beacon.csv,less than 48 rows
ESTOS_meet.csv,less than 48 rows
EduSoho_EduSoho.csv,less than 48 rows
EntropiaFox_astranauta.github.io.csv,less than 48 rows
Essamirra_agile-course-practice.csv,less than 48 rows
EuroPOND_clinica.csv,less than 48 rows
Evervolv_android_device_samsung_d710.csv,less than 48 rows
Ezio47_ngeo.csv,less than 48 rows
Ezio47_oskari-server.csv,less than 48 rows
Ezio47_oskari.csv,less than 48 rows
F1-GalaxyNexus_android_device_samsung_i9300.csv,less than 48 rows
FRC900_zebROS_Nano.csv,less than 48 rows
FabianoRosas_bifrost.csv,less than 48 rows
Famous_famous.csv,less than 48 rows
FaridSafi_react-native-gifted-messenger.csv,less than 48 rows
FarmBot_farmbot-web-app.csv,less than 48 rows
Finc8888_git_dz.csv,less than 48 rows
FlavioFalcao_OsmAnd-tools.csv,less than 48 rows
FluidPlay_TAPrime-tmp.csv,zero rows
Flyhalf205_android_kernel_htc_m7.csv,less than 48 rows
Food4Life_Food4Life-Donation.csv,less than 48 rows
Foundations-of-Applied-Mathematics_Labs.csv,less than 48 rows
Frrank1_tcs-cronos.csv,less than 48 rows
Fugg_Tukui.csv,less than 48 rows
GPCN_calendar.csv,less than 48 rows
GSA_digital.gov.csv,less than 48 rows
GSA_sdg-indicators.csv,less than 48 rows
GSCTeam_mariadb-columnstore-engine.csv,less than 48 rows
GerritForge_plugins_multi-site.csv,less than 48 rows
GooTechnologies_goojs.csv,less than 48 rows
GoogleCloudPlatform_google-cloud-php.csv,less than 48 rows
GoogleContainerTools_jib.csv,less than 48 rows
Grace_neon-gtd.csv,less than 48 rows
HERA-Team_pyuvdata.csv,less than 48 rows
HPHelion_documentation.csv,less than 48 rows
Hacktoberfest-2018_Hello-world.csv,less than 48 rows
HaliteChallenge_Halite-II.csv,less than 48 rows
I-S-E_Kerbalism.csv,less than 48 rows
IBM_carbon-components-react.csv,less than 48 rows
ICT4H_dcs-api.csv,less than 48 rows
IFGHou_nmap.csv,pre-1970 dates
IMCG_Thrill.csv,less than 48 rows
IT93_repo.csv,less than 48 rows
IV-GII_GII-2013.csv,less than 48 rows
IgniteUI_ignite-js-blocks.csv,less than 48 rows
InfTec_ju.csv,less than 48 rows
Intel-Media-SDK_MediaSDK.csv,pre-1970 dates
IntroHCI_lab3.csv,less than 48 rows
JFHwang_Temp.csv,less than 48 rows
Jahia_ehcache.csv,pre-1970 dates
JdoubleU_ddev.csv,less than 48 rows
JeroenDeDauw_UploadWizard.csv,less than 48 rows
Jish0_core-theme.csv,less than 48 rows
JnRouvignac_dot_eclipse.csv,pre-1970 dates
JohannD_unimgr.csv,less than 48 rows
JohnFLewis_wikibugs2.csv,less than 48 rows
JoshCheek_hc.csv,less than 48 rows
JpressProjects_jpress.csv,less than 48 rows
Jullil_gxt.csv,less than 48 rows
JumpstartLab_store_engine.csv,less than 48 rows
JustArchi_ArchiSteamFarm.csv,less than 48 rows
KaiKikuchi_QuickShop.csv,less than 48 rows
Kallaway_100-days-of-code.csv,less than 48 rows
Kaustubhgandhi_CHRE.csv,less than 48 rows
Kayant_Central_device_common_4.2.csv,less than 48 rows
Khaon_libopus.csv,less than 48 rows
Koenkk_zigbee2mqtt.csv,less than 48 rows
Kotlin-Polytech_KotlinAsFirst2018.csv,less than 48 rows
Kwoth_NadekoBot.csv,less than 48 rows
LANL_stonix.csv,less than 48 rows
LArSoft_larreco.csv,pre-1970 dates
LDMXAnalysis_ldmx-sw.csv,less than 48 rows
LLNL_hypre.csv,less than 48 rows
LSST_pipe_tasks.csv,less than 48 rows
Lab41_poseidon.csv,less than 48 rows
LambdaSchool_Sprint-Challenge--JavaScript.csv,less than 48 rows
LaraDock_laradock.csv,less than 48 rows
Laracommerce_laracom.csv,less than 48 rows
Laravel-Backpack_crud.csv,less than 48 rows
Layus_Specs.csv,less than 48 rows
Lexis_LazyLibrarian.csv,less than 48 rows
LineageOS_android_device_samsung_serrano-common.csv,post-2020 dates
LiskHQ_lisk-nano.csv,less than 48 rows
LiskHQ_lisk.csv,less than 48 rows
Littleboy_scummvm-jt.csv,less than 48 rows
LucasFilleul_Alamud_YAML_Game.csv,less than 48 rows
LukeLoze1_census-test.csv,less than 48 rows
Lusito_GGJ16.csv,less than 48 rows
MDamien_pcd-wiki.csv,less than 48 rows
MIPS_external-chromium_org-third_party-WebKit.csv,less than 48 rows
MIPS_external-libchrome.csv,less than 48 rows
MIPS_prebuilts-sdk.csv,less than 48 rows
MN-Script-Team_DHS-MAXIS-Scripts.csv,less than 48 rows
MTco_chef.csv,less than 48 rows
Mainflux_mainflux.csv,less than 48 rows
MarkZ3_orbit-recipes.csv,less than 48 rows
MatthD_whosonfirst-data.csv,less than 48 rows
Mattlk13_gitlab-ci.csv,less than 48 rows
MicrosoftDocs_SCCMdocs.csv,less than 48 rows
MicrosoftDocs_machine-learning-server-docs.csv,pre-1970 dates
MicrosoftDocs_navdevitpro-content-pr.csv,pre-1970 dates
MicrosoftDocs_office-docs-powershell.csv,less than 48 rows
Microsoft_AppCenter-SDK-Android.csv,less than 48 rows
Microsoft_BotBuilder.csv,less than 48 rows
Microsoft_ChakraCore.csv,less than 48 rows
Microsoft_IntuneDocs.ja-jp.csv,less than 48 rows
Microsoft_LightGBM.csv,less than 48 rows
Microsoft_WinObjC.csv,less than 48 rows
Microsoft_pxt-microbit.csv,less than 48 rows
Microsoft_pxt.csv,less than 48 rows
Microsoft_sarif-sdk.csv,less than 48 rows
Microsoft_sqltoolsservice.csv,less than 48 rows
Microsoft_vscode-chrome-debug.csv,less than 48 rows
Microsoft_vscode-cpptools.csv,less than 48 rows
Microsoft_vscode-react-native.csv,less than 48 rows
Microsoft_vscode.csv,less than 48 rows
Microsoft_vsts-agent.csv,less than 48 rows
Mirocow_livejournal.csv,less than 48 rows
MoKee_www.csv,less than 48 rows
MoonchildProductions_UXP.csv,less than 48 rows
MyEtherWallet_etherwallet.csv,zero rows
NCAR_wrf_hydro_training.csv,less than 48 rows
NCIP_nci-analysis-tools-web-presence.csv,less than 48 rows
NSLS-II_DataBroker.csv,less than 48 rows
NationalSecurityAgency_pupmod-simp-ssh.csv,zero rows
Nehon_sandbox_wiki_jme.csv,less than 48 rows
Neil294_opg-lpa.csv,less than 48 rows
Neilpang_acme.sh.csv,less than 48 rows
Neuro_spinalcordtoolbox.csv,less than 48 rows
NuCivic_dkan.csv,less than 48 rows
NyxStudios_TShock.csv,less than 48 rows
ONLYOFFICE_web-apps-old.csv,zero rows
OSGP_Shared.csv,less than 48 rows
OSSIA_API.csv,less than 48 rows
OXOIndustries_Trials-in-Tainted-Space.csv,zero rows
Oddegamra_mcomix.csv,less than 48 rows
Onegini_ios-example-app.csv,less than 48 rows
Open-O_gso-gui.csv,less than 48 rows
Open-Transactions_Open-Transactions.csv,less than 48 rows
OpenBazaar_OpenBazaar.csv,less than 48 rows
OpenCPN_OpenCPN.csv,pre-1970 dates
OpenCPN_OpenCPN.csv,post-2020 dates
OpenDataSpace_jlan.csv,pre-1970 dates
OpenFOAM_OpenFOAM-2.2.x.csv,less than 48 rows
OpenGenus_cosmos.csv,less than 48 rows
OpenZeppelin_openzeppelin-solidity.csv,less than 48 rows
PBSPro_pbspro.csv,less than 48 rows
PDXostc_rvi_sota_server.csv,less than 48 rows
PLplot_PLplot.csv,pre-1970 dates
PYPIT_PYPIT.csv,less than 48 rows
PalladioSimulator_Palladio-Core-PCM.csv,pre-1970 dates
Pardus-Linux_Packages.csv,less than 48 rows
ParsePlatform_parse-server.csv,less than 48 rows
PhoneJ2ME_kdp.csv,less than 48 rows
PierreQuentel_brython.csv,less than 48 rows
Plailect_Guide.csv,less than 48 rows
PlayOnLinux_POL-POM-5.csv,less than 48 rows
PowerShell_PowerShell-Docs.csv,less than 48 rows
Pterodactyl_Panel.csv,less than 48 rows
PunkUnity_kernel_htc_m8gpe.csv,less than 48 rows
Putnam3145_spacestation413.csv,less than 48 rows
PyBossa_pybossa-default-theme.csv,less than 48 rows
Quantum-kernel_Quantum-Exynos7870.csv,less than 48 rows
RENCI-NRIG_orca5.csv,pre-1970 dates
RPCS3_rpcs3.csv,post-2020 dates
RackHD_on-tasks.csv,less than 48 rows
Rajia_Android.csv,less than 48 rows
Reference-LAPACK_lapack.csv,pre-1970 dates
RetroPie_docs.csv,less than 48 rows
RoboJackets_software-training.csv,less than 48 rows
RocketMap_RocketMap.csv,less than 48 rows
RogueException_Discord.Net.csv,less than 48 rows
RustOxide_Oxide-2.csv,less than 48 rows
Ryan-Fitchett_Test.csv,less than 48 rows
SEEDTEAM_TeleSeed.csv,less than 48 rows
SOUI2_SOUI.csv,less than 48 rows
SRabbelier_Netbeans.csv,pre-1970 dates
SSSD_sssd.csv,post-2020 dates
SSWConsulting_SSW.Rules.csv,less than 48 rows
SalarymanMunchkin_Revision-15186.csv,less than 48 rows
SalvationDevelopment_YGOCoreJS.csv,less than 48 rows
SamartPlus_dev.kub-24.ru.csv,less than 48 rows
Sami-5_team1.csv,less than 48 rows
Samsung_TAU.csv,less than 48 rows
Saqoosha_FLARToolKit.csv,pre-1970 dates
Selenium2_Selenium2.csv,zero rows
SirCmpwn_sway.csv,zero rows
SkillsFundingAgency_das-employer-levy.csv,less than 48 rows
SlimRoms_frameworks_slim.csv,less than 48 rows
SpringSource_spring-boot.csv,less than 48 rows
Stanford-Mobisocial-IoT-Lab_Sabrina.csv,less than 48 rows
Stevespear426_development.csv,zero rows
Stratio_Crossdata.csv,zero rows
Syn4ck_Radium.csv,less than 48 rows
TW-TMT_csw.csv,less than 48 rows
TYPO3-typo3org_ed_tv.csv,pre-1970 dates
TeamElite-Projects_android_kernel_huawei_hi6250.csv,zero rows
TelescopeJS_Telescope.csv,less than 48 rows
Testbono_FF.csv,less than 48 rows
TheCount_score.csv,less than 48 rows
Thinkful_streetfighter-starter.csv,less than 48 rows
Thunderoar_Latest_goyave_kernel.csv,zero rows
TizenChameleon_uifw-elementary.csv,less than 48 rows
TravelTripperWeb-DevSites_--ARCHIVED--demo10.csv,less than 48 rows
TravelTripperWeb-DevSites_web-227.csv,less than 48 rows
Treynis_ejbca.csv,pre-1970 dates
Tsoha_Tsoha-Bootstrap.csv,less than 48 rows
UM-USElab_GradeCraft.csv,less than 48 rows
UNINETT_nav.csv,zero rows
USGS-Astrogeology_isis3.csv,zero rows
Ultis_simulationcraft.csv,less than 48 rows
UniFormal_MMT.csv,pre-1970 dates
UnicornButter_device_asus_tilapia.csv,less than 48 rows
Universal-Electricity_Resonant-Induction.csv,zero rows
Vherid_Vh-Web.csv,less than 48 rows
VietOpenCPS_opencps.csv,less than 48 rows
VirtoCommerce_vc-storefront-core.csv,less than 48 rows
VirtualDisgrace_opencollar.csv,zero rows
Virtuworks_Websitepanel.csv,zero rows
WMJi_genn.csv,less than 48 rows
Webschool-io_be-mean-instagram.csv,less than 48 rows
Wenisatgithub_3pcc_scripts.csv,post-2020 dates
Whitehawkx_android_device_samsung_toroplus.csv,zero rows
Wikia_mediawiki-extensions-ContentTranslation.csv,less than 48 rows
Wikia_mobile.csv,less than 48 rows
WindowsAzure_azure-content.csv,less than 48 rows
WordImpress_Give.csv,less than 48 rows
WowDevTools_Noggit3.csv,zero rows
WycliffeAssociates_8woc.csv,less than 48 rows
XSCE_xsce.csv,pre-1970 dates
Xackery_eqquests.csv,zero rows
Xilinx_PYNQ.csv,pre-1970 dates
Yemasthui_basicBot-customization.csv,less than 48 rows
Yemasthui_basicBot.csv,less than 48 rows
YugaByte_yugabyte-db.csv,less than 48 rows
Zeneilton_site-novo.csv,less than 48 rows
a71993_MAK.csv,less than 48 rows
actix_actix.csv,less than 48 rows
adamwight_wikimedia-fundraising-crm-civicrm.csv,less than 48 rows
addhaloka_libsepol.csv,less than 48 rows
afadli_mcs_web.csv,zero rows
africanmathsinitiative_Instat.csv,less than 48 rows
airhorns_batman.csv,less than 48 rows
alanngh_MSlibp.csv,less than 48 rows
albanlv_flat.csv,less than 48 rows
alexandersimoes_dataviva.csv,less than 48 rows
alexandruchirita4192_MqlPersonal.csv,pre-1970 dates
alexinslc_hackusu.csv,less than 48 rows
alhadheri_cube.csv,less than 48 rows
alibaba_ice.csv,less than 48 rows
alibaba_weex.csv,less than 48 rows
alimon_configs.csv,less than 48 rows
aliowess_motd.csv,less than 48 rows
allanon_openkore.csv,less than 48 rows
allisson_work-at-olist.csv,zero rows
alphagov_govuk-developers.csv,zero rows
alphagov_redirector.csv,less than 48 rows
amplab_shark.csv,less than 48 rows
amtj_ign-transport.csv,less than 48 rows
anboia_BetaFeatures.csv,less than 48 rows
andocker_libandroid-emugl.csv,less than 48 rows
andreaswittig_showcar-ui.csv,less than 48 rows
andrew_24pullrequests.csv,less than 48 rows
andreydrebot_quiz-v2.csv,less than 48 rows
android-x86-mirror_device_generic_common.csv,less than 48 rows
angr_angr.csv,post-2020 dates
angular_angular.dart.csv,less than 48 rows
angular_angular.js.csv,pre-1970 dates
angular_material2.csv,less than 48 rows
anhptvolga_normalandcomp.csv,less than 48 rows
anker_ding.csv,less than 48 rows
ant-design_ant-design-pro.csv,less than 48 rows
antismash_antismash.csv,less than 48 rows
aosp_fugu.csv,less than 48 rows
apache_attic-aurora.csv,zero rows
apache_attic-ode.csv,zero rows
apache_incubator-geode.csv,less than 48 rows
apache_incubator-guacamole-server.csv,zero rows
apache_incubator-openwhisk.csv,less than 48 rows
apache_incubator-predictionio.csv,zero rows
apache_incubator-shardingsphere.csv,less than 48 rows
apache_incubator-skywalking.csv,less than 48 rows
apache_incubator-trafficcontrol.csv,less than 48 rows
apache_rocketmq.csv,less than 48 rows
apollographql_graphql-tools.csv,less than 48 rows
aporeto-inc_gaia.csv,less than 48 rows
appcelerator_titanium_desktop.csv,less than 48 rows
architecture-building-systems_CEAforArcGIS.csv,zero rows
archlinuxarm_PKGBUILDs.csv,post-2020 dates
arthurwolf_Smoothie.csv,less than 48 rows
arungirdhar2_mirrorTRY.csv,less than 48 rows
aseempatni_lollypop.csv,less than 48 rows
aspnet_benchmarks.csv,less than 48 rows
aswinwibisurya_magnolia-ui.csv,less than 48 rows
ataranto_CefSharp.csv,less than 48 rows
atolba_jrt.csv,less than 48 rows
atorre_power.csv,less than 48 rows
aumann_emfstore.core.csv,less than 48 rows
auto-wcag_auto-wcag.csv,less than 48 rows
avh4_khan-academy.csv,less than 48 rows
avontd2868_PowerBI-visuals.csv,less than 48 rows
awatson1978_meteor-cookbook.csv,less than 48 rows
ayntest_ayntest_game.csv,less than 48 rows
babble_babble.csv,less than 48 rows
baianat_vee-validate.csv,less than 48 rows
ballesterosam_search-guard.csv,less than 48 rows
baohaojun_repohooks.csv,less than 48 rows
batareich_tmp4.csv,less than 48 rows
bc-miko-ademagic_blankathon.csv,zero rows
bclermont_states.csv,less than 48 rows
beaulebens_keyring.csv,pre-1970 dates
bgerp_ef.csv,less than 48 rows
bheyser_qplskl.csv,pre-1970 dates
bikalabs_bika.lims.csv,zero rows
bikeindex_webapp.csv,less than 48 rows
bilderbuchi_test_ExternalMedia.csv,pre-1970 dates
biolab_orange2.csv,zero rows
bisz_docs.csv,less than 48 rows
bitbucket.org_18vctors_sii-52778.csv,less than 48 rows
bitbucket.org_annerong_ios-osx-common.csv,less than 48 rows
bitbucket.org_manjunath0902_prevail-b2c.csv,less than 48 rows
bitbucket.org_mintlab_pip.csv,less than 48 rows
bitfireAT_davdroid.csv,zero rows
bitlbee_bitlbee.csv,post-2020 dates
bitmakerlabs_switch-jquery-events.csv,less than 48 rows
bitshares_bitsharesjs.csv,less than 48 rows
bitsquare_bitsquare.csv,less than 48 rows
bkeepers_producingoss.csv,pre-1970 dates
bkmgit_megamol.csv,less than 48 rows
blobosco_biblioSECA.csv,pre-1970 dates
bootstraponline_droiddriver.csv,less than 48 rows
bornio_chorus.csv,less than 48 rows
boundlessgeo_GeoGit.csv,less than 48 rows
boxedice_sd-agent.csv,less than 48 rows
boxen_puppet-fonts.csv,less than 48 rows
boxerab_xnat.csv,less than 48 rows
bq_aquaris-5HD.csv,less than 48 rows
bq_aquaris-M10-FHD.csv,less than 48 rows
bq_aquaris-M8.csv,less than 48 rows
braph_dillo.csv,pre-1970 dates
brave_brave-browser.csv,less than 48 rows
breunigs_ingress-intel-total-conversion.csv,zero rows
bricodar_brico.csv,less than 48 rows
brightbyte_WikidataRepo.csv,less than 48 rows
brion_MobileFrontend.csv,less than 48 rows
brocaar_loraserver.csv,less than 48 rows
btholt_complete-intro-to-react.csv,less than 48 rows
btongminh_android_prebuilts_python.csv,less than 48 rows
budian_Android_SWT.csv,less than 48 rows
bw-oss_qca-rfs.csv,less than 48 rows
byteball_byteball.csv,less than 48 rows
cadyrov_oborot.csv,less than 48 rows
callemall_material-ui.csv,less than 48 rows
camcory_mako-kernel.csv,less than 48 rows
canonical-web-and-design_snapcraft.io.csv,less than 48 rows
caomw_meshlab-1.csv,less than 48 rows
carlos8f_zenbot.csv,less than 48 rows
castorini_Anserini.csv,less than 48 rows
catfi_supercell.csv,less than 48 rows
cbrun_org.eclipse.sirius.csv,less than 48 rows
cedardevs_psi.csv,less than 48 rows
ceolter_ag-grid.csv,less than 48 rows
cezerin_cezerin.csv,less than 48 rows
cgils_unix-history-repo.csv,pre-1970 dates
chagel_CNPROG.csv,less than 48 rows
chaos_ngrm.csv,less than 48 rows
chaos_slurm.csv,pre-1970 dates
cheah_multidex.csv,less than 48 rows
cheeray_Magnolia.csv,less than 48 rows
chenm001_thevc.csv,less than 48 rows
chiku-1436_ueba.csv,less than 48 rows
chocoteam_choco3.csv,less than 48 rows
cholmes_mapstory.csv,less than 48 rows
cityofsandiego_seaboard.csv,less than 48 rows
ckkashyap_linuxtoolsperf.csv,less than 48 rows
cl4r1ty_gkwebapp.csv,less than 48 rows
clarive_clarive.csv,less than 48 rows
cllr_ogre.csv,less than 48 rows
cloudcompare_trunk.csv,less than 48 rows
cloudfoundry-incubator_stratos.csv,less than 48 rows
cloudfoundry_vcap.csv,less than 48 rows
cmdrmcdonald_EliteDangerousDataProvider.csv,less than 48 rows
cmjonze_hg_hg.csv,zero rows
cocafe_L50t_Kernel_CoCore-L.csv,less than 48 rows
cocome-community-case-study_models.csv,pre-1970 dates
codeschool_HTMLPortfolioProject.csv,less than 48 rows
coijiryuna_XperiaC3.csv,less than 48 rows
collab-ui_collab-ui-core.csv,less than 48 rows
colmena_colmena-cms.csv,zero rows
combolek_gallery2.csv,pre-1970 dates
comfusion_after-dark.csv,less than 48 rows
common-workflow-language_workflows.csv,less than 48 rows
coreos_dex.csv,less than 48 rows
corngood_compiler-rt.csv,less than 48 rows
cquery-project_cquery.csv,less than 48 rows
crem33_EcoGENIE_LA.csv,less than 48 rows
crowdAI_crowdAI.csv,zero rows
cryptonomex_graphene.csv,less than 48 rows
cs2103-ay1819s2-w11-4_main.csv,zero rows
cyberFund_chaingear.csv,less than 48 rows
cybtron_AndroidMMSService.csv,less than 48 rows
cyclejs_core.csv,less than 48 rows
cyverse_DE.csv,less than 48 rows
dak_webview.csv,less than 48 rows
dan-nl_GWToolset.csv,less than 48 rows
darchstar_cm_device_samsung_msm8660-common.csv,less than 48 rows
darcyclarke_Front-end-Developer-Interview-Questions.csv,less than 48 rows
dart-lang_bleeding_edge.csv,less than 48 rows
datamapper_dm-more.csv,less than 48 rows
daveamato_proggy.csv,less than 48 rows
davidcxw_SAGE2.csv,less than 48 rows
dbloom_arctos.csv,less than 48 rows
dcd_checkpolicy.csv,less than 48 rows
dennybritz_deepdive.csv,less than 48 rows
derek-xu_sl4a.csv,less than 48 rows
derekeder_csv-to-html-table.csv,less than 48 rows
devart-by-google_devart-template.csv,less than 48 rows
developit_preact.csv,less than 48 rows
devilsansclue_ZendFramework.csv,less than 48 rows
dhx_tao-comp.csv,less than 48 rows
dhyannataraj_sim-im.csv,less than 48 rows
diazah_Test.csv,less than 48 rows
diegocedrim_argouml.csv,less than 48 rows
digimezzo_Dopamine.csv,less than 48 rows
digitalabs_BreedingManager.csv,less than 48 rows
digitalabs_Fieldbook.csv,less than 48 rows
digitalabs_IBPWorkbench.csv,less than 48 rows
diirt_util.csv,less than 48 rows
dijitalxyz_osKAM.csv,less than 48 rows
dirigeants_klasa.csv,less than 48 rows
dmgerman_lucern-solr-token.csv,less than 48 rows
dojo_docs.csv,post-2020 dates
dongikpark_contrail.csv,less than 48 rows
doomer0_prova.csv,less than 48 rows
doomspork_elixir-school.csv,less than 48 rows
dotnet_docfx.csv,pre-1970 dates
dotnet_format.csv,less than 48 rows
dotnet_performance.csv,less than 48 rows
dougm_hudson-plugins.csv,less than 48 rows
dpp_liftweb.csv,less than 48 rows
dreamsxin_chromium-src-chrome-browser.csv,less than 48 rows
dscho_hg.csv,pre-1970 dates
dsulli_SGT.csv,less than 48 rows
duckietown_Software.csv,pre-1970 dates
dukedylan_magic-lantern.csv,zero rows
e-government-ua_i.csv,zero rows
eXcomm_ring-client-macosx.csv,less than 48 rows
easydigitaldownloads_Easy-Digital-Downloads.csv,less than 48 rows
eclipse-archived_recommenders.csv,zero rows
eclipse_community.csv,zero rows
eclipse_gmp.graphiti.csv,less than 48 rows
eclipse_org.csv,zero rows
eclipse_rdf4j-storage.csv,less than 48 rows
eclipse_scout.sdk.csv,less than 48 rows
eclipse_stardust.ui.web.csv,less than 48 rows
edmondas_flyspray.csv,zero rows
edquist_panda-osg-packaging.csv,less than 48 rows
eegeo_mobile-example-app.csv,less than 48 rows
egovernments_eGov.csv,less than 48 rows
elcodi_elcodi.csv,less than 48 rows
elephone-dev_P9000-Kernel.csv,less than 48 rows
emaste_drm-subtree.csv,post-2020 dates
ember-learn_guides-source.csv,less than 48 rows
emberjs_guides.csv,less than 48 rows
emilianbold_nextbeans.csv,pre-1970 dates
engijs_engi.csv,less than 48 rows
enmand_sqlalchemy.csv,zero rows
enthought_enaml.csv,less than 48 rows
esphome_ESPHome-Docs.csv,less than 48 rows
eteubert_podlove.csv,less than 48 rows
eth-cscs_arbor.csv,less than 48 rows
ethereum_eth-rlp.csv,less than 48 rows
eucalyptus_eucaconsole.csv,less than 48 rows
